highest_layer,transport_layer,src_ip,dst_ip,src_port,dst_port,ip_flag,packet_length,transport_flag,time,timestamp,geo_country,data,type,code,checksum
DATA,UDP,::212:7404:4:404,::1,1884,1884,-1,73,-1,2021-06-14 23:42:43.269000,1623714163269,Unknown,,-1,-1,-1
ICMP,NONE,::1,::212:7404:4:404,-1,-1,-1,125,-1,2021-06-14 23:42:43.347000,1623714163347,Unknown,,1,-1,0
DATA,UDP,::212:7405:5:505,::1,1884,1884,-1,73,-1,2021-06-14 23:42:43.348000,1623714163348,Unknown,,-1,-1,-1
DATA,UDP,::212:7413:13:1313,::1,1884,1884,-1,73,-1,2021-06-14 23:42:43.348000,1623714163348,Unknown,,-1,-1,-1
ICMP,NONE,::1,::212:7405:5:505,-1,-1,-1,125,-1,2021-06-14 23:42:43.385000,1623714163385,Unknown,,1,-1,0
ICMP,NONE,::1,::212:7413:13:1313,-1,-1,-1,125,-1,2021-06-14 23:42:43.386000,1623714163386,Unknown,,1,-1,0
DATA,UDP,::212:7403:3:303,::1,1884,1884,-1,73,-1,2021-06-14 23:42:43.423000,1623714163423,Unknown,,-1,-1,-1
DATA,UDP,::212:7415:15:1515,::1,1884,1884,-1,73,-1,2021-06-14 23:42:43.424000,1623714163424,Unknown,,-1,-1,-1
ICMP,NONE,fe80::212:7406:6:606,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:42:43.424000,1623714163424,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7412:12:1212,ff02::1a,-1,-1,-1,64,-1,2021-06-14 23:42:43.453000,1623714163453,Unknown,,155,DIS,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.562000,1623714163562,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.591000,1623714163591,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.592000,1623714163592,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.621000,1623714163621,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.621000,1623714163621,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.622000,1623714163622,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.647000,1623714163647,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.647000,1623714163647,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.648000,1623714163648,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.675000,1623714163675,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.676000,1623714163676,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.677000,1623714163677,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.758000,1623714163758,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.758000,1623714163758,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.758000,1623714163758,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.786000,1623714163786,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.786000,1623714163786,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.787000,1623714163787,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.787000,1623714163787,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.820000,1623714163820,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.824000,1623714163824,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.853000,1623714163853,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.853000,1623714163853,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.854000,1623714163854,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.894000,1623714163894,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.895000,1623714163895,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.928000,1623714163928,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.929000,1623714163929,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.929000,1623714163929,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.965000,1623714163965,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.965000,1623714163965,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:42:43.966000,1623714163966,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7405:5:505,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:42:44.237000,1623714164237,Unknown,,155,DAO,1
